episode_uid,subject,session_stamp,vehicle_file,episode_index_in_record,episode_start_s,episode_end_s,episode_duration_s,condition_peak_s,vehicle_response_onset_s,driver_action_onset_s,vehicle_peak_s,driver_peak_s,response_order,driver_minus_vehicle_onset_s,vehicle_risk_level,vehicle_component_count,vehicle_score_peak,condition_score_peak,driver_score_peak,driver_response_type,anchor_quality,is_low_mu_context,is_curve_context,is_roll_context,is_lateral_dynamic_context,min_mu,median_speed_kmh,peak_abs_ay,peak_abs_yaw_rate,peak_abs_roll_rate,peak_abs_roll,steer_angle_range,steer_rate_peak,brake_range,speed_range_kmh,lat_offset_range,recommended_model_window_start_s,recommended_model_window_end_s,road_module_names,road_design_categories,nearest_road_candidate_s,nearest_road_candidate_delta_s,episode_group_id,episode_group_cn,episode_reason_cn,recommended_task_cn,review_panel_path,trajectory_3d_path,has_review_panel_v1_1,has_trajectory_3d_v1_1,manual_decision_v1_1,manual_decision_reason_v1_1,is_train_candidate_v1_1,is_control_candidate_v1_1,is_discarded_v1_1
rec_v1_hzh_2025_09_26_21_17_02_0024,hzh,2025_09_26_21_17_02,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_17_02_vehicle.csv,24,422.28,429.615,7.335000000000036,423.42,422.455,422.3,423.42,425.105,驾驶员先动,-0.1549999999999727,极强,5,4.0,4.0,2.6623237889261206,方向盘快速操作,正常,True,False,True,True,0.8,96.65825441176472,4.548387352941177,0.1800698823529412,0.2345191470588235,0.0632297794117647,2.1388014411764704,5.324647577852241,0.184605,20.234944117647046,3.397844411764706,420.28,431.615,middle_section|stop,前向急停|连续超车负荷事件段,424.8,-1.1474999999999795,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False
rec_v1_hzh_2025_09_26_21_17_02_0037,hzh,2025_09_26_21_17_02,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_17_02_vehicle.csv,37,646.025,658.575,12.550000000000068,646.035,646.03,647.94,646.035,648.265,车辆先变化,1.9100000000000816,极强,5,4.0,4.0,1.79216,方向盘快速操作,可能切在事件中段,True,False,True,True,0.8,106.52947058823528,2.8373411764705883,0.1243380294117647,0.1627795,0.0393347617647058,1.001321,2.813851591698061,0.2092159999999999,20.28097058823529,3.399675882352941,644.025,660.575,differentmu_road,低附着路段,646.07,-6.2299999999999045,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False
rec_v1_hzh_2025_09_27_19_22_27_0001,hzh,2025_09_27_19_22_27,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_22_27_vehicle.csv,1,54.605,79.765,25.160000000000004,55.627,55.592,56.167,55.627,62.6,车辆先变化,0.5750000000000028,极强,5,4.0,4.0,3.2,方向盘快速操作,正常,True,False,True,True,0.8,40.40958170731707,11.50634756097561,2.308965731707317,2.575112073170732,0.6628599268292683,3.5866148780487803,3.975820134840469,0.5338350000000001,132.00073731707317,30.03229329268293,52.605,81.765,middle_section,连续超车负荷事件段,67.027,-0.1580000000000012,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False
rec_v1_hzh_2025_09_27_19_22_27_0003,hzh,2025_09_27_19_22_27,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_22_27_vehicle.csv,3,152.71,172.347,19.637,152.755,152.72,155.207,152.755,158.917,车辆先变化,2.4869999999999948,极强,5,4.0,4.0,3.869225084274162,方向盘快速操作,可能切在事件中段,True,True,True,True,0.8,88.98214512195122,10.471713902439024,0.4538797682926829,1.4143703658536586,0.207979487804878,4.557850609756098,7.738450168548324,0.177292487804878,39.12385121951221,10.031818292682928,150.71,174.347,curve1,弯道路段,164.185,1.656499999999994,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False
rec_v1_hzh_2025_09_27_19_22_27_0005,hzh,2025_09_27_19_22_27,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_22_27_vehicle.csv,5,193.4,197.492,4.0919999999999845,194.277,193.65,194.135,194.277,194.437,车辆先变化,0.4849999999999852,极强,5,4.0,4.0,1.514069752329975,方向盘快速操作,正常,True,False,True,True,0.8,101.52739634146342,4.022638780487805,0.1703138780487804,0.1983601951219512,0.0558287756097561,1.721646073170732,3.02813950465995,0.0,3.4028170731707377,3.382042682926829,191.4,199.492,middle_section,连续超车负荷事件段,195.115,-0.3309999999999888,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False
rec_v1_hzh_2025_09_27_19_22_27_0009,hzh,2025_09_27_19_22_27,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_22_27_vehicle.csv,9,300.935,316.832,15.896999999999991,304.307,304.272,307.555,304.307,311.442,车辆先变化,3.2830000000000155,极强,5,4.0,4.0,3.6198329218738,方向盘快速操作,正常,False,True,True,True,1.0,90.26618780487806,9.96406463414634,0.3642612926829268,1.4601693902439026,0.1821013536585365,3.9756614634146334,7.239665843747599,0.0,21.67996829268293,3.3839524390243905,298.935,318.832,curve2|middle_section,弯道路段|连续超车负荷事件段,308.545,-0.3385000000000104,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False
rec_v1_hzh_2025_09_27_19_22_27_0010,hzh,2025_09_27_19_22_27,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_22_27_vehicle.csv,10,331.482,339.407,7.924999999999954,332.712,331.792,332.137,332.712,332.577,车辆先变化,0.3450000000000273,极强,5,4.0,4.0,1.818405830855217,方向盘快速操作,正常,True,False,True,True,0.8,107.59528048780489,5.3283630487804885,0.2192544146341463,0.2591536829268293,0.0740388,2.105765475609756,3.636811661710434,0.193084,12.813536585365853,3.385523780487805,329.482,341.407,curve2,弯道路段,331.252,-4.192499999999996,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False
rec_v1_hzh_2025_09_27_19_22_27_0013,hzh,2025_09_27_19_22_27,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_22_27_vehicle.csv,13,359.122,362.48,3.358000000000004,360.307,359.71,359.192,360.307,360.257,驾驶员先动,-0.5179999999999723,极强,5,4.0,4.0,3.1139047838603946,方向盘快速操作,正常,True,False,True,True,0.8,123.42296951219512,4.683005975609756,0.2116333780487805,0.2733694512195122,0.0655158646341463,1.8857731463414635,6.227809567720789,0.16293,6.803780487804886,3.1797168292682927,357.122,364.48,middle_section,连续超车负荷事件段,360.075,-0.7260000000000559,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False
rec_v1_hzh_2025_09_27_19_22_27_0015,hzh,2025_09_27_19_22_27,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_22_27_vehicle.csv,15,382.152,390.012,7.860000000000014,383.422,382.53,382.685,383.422,385.712,车辆先变化,0.1550000000000295,极强,5,4.0,4.0,2.541621248264753,方向盘快速操作,正常,True,False,True,True,0.8,114.88991463414636,4.728970365853659,0.2126873170731707,0.2699434512195122,0.0660675426829268,2.0472634512195125,5.083242496529506,0.1421691829268292,16.24953658536586,3.217055243902439,380.152,392.012,middle_section|stop,前向急停|连续超车负荷事件段,385.965,-0.1170000000000186,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False
rec_v1_hzh_2025_09_27_19_33_25_0002,hzh,2025_09_27_19_33_25,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_33_25_vehicle.csv,2,58.876,64.09,5.214000000000006,58.891,58.881,59.281,58.891,59.951,车辆先变化,0.3999999999999986,极强,2,4.0,4.0,2.1735096324523733,方向盘快速操作,可能切在事件中段,True,False,True,True,0.8,128.03838095238095,4.152900714285714,0.1836218809523809,0.2618434047619047,0.057382519047619,1.6070796428571428,9.28888523129808,0.0,5.308619047619061,3.454370714285714,56.876,66.09,middle_section,连续超车负荷事件段,58.931,-2.5520000000000067,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False
rec_v1_hzh_2025_09_27_19_33_25_0003,hzh,2025_09_27_19_33_25,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_33_25_vehicle.csv,3,85.93,96.59,10.659999999999997,86.85,86.84,86.805,86.85,88.561,驾驶员先动,-0.0349999999999965,极强,5,4.0,4.0,4.0,方向盘快速操作,正常,True,False,True,True,0.8,110.1535476190476,8.161916666666666,0.447723238095238,0.7856032619047618,0.1220258095238095,3.820995,19.75772573693751,0.0541031999999999,28.8854761904762,3.3816623809523807,83.93,98.59,curve1|middle_section,弯道路段|连续超车负荷事件段,91.805,0.5450000000000017,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False
rec_v1_hzh_2025_09_27_19_33_25_0004,hzh,2025_09_27_19_33_25,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_33_25_vehicle.csv,4,133.846,147.856,14.009999999999993,135.316,134.736,133.866,135.316,137.95,驾驶员先动,-0.8699999999999761,极强,5,4.0,4.0,4.0,方向盘快速操作,正常,True,True,True,True,0.8,94.67008809523809,14.833476190476189,0.4682968809523809,1.4042395238095238,0.2588864285714286,5.175761190476191,23.919830918354428,0.205989,58.05725238095238,19.812961190476187,131.846,149.856,curve1,弯道路段,138.735,-2.115999999999985,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False
rec_v1_hzh_2025_09_27_19_33_25_0006,hzh,2025_09_27_19_33_25,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_33_25_vehicle.csv,6,164.145,173.805,9.659999999999997,165.535,164.501,164.296,165.535,172.286,驾驶员先动,-0.2050000000000125,极强,5,4.0,4.0,2.6832250438658223,方向盘快速操作,正常,True,False,True,True,0.8,118.79983333333332,5.215936666666666,0.2230828571428571,0.2959563571428571,0.0711878880952381,2.6876973809523808,11.467245928002818,0.0,8.702690476190469,3.3721111904761907,162.145,175.805,middle_section,连续超车负荷事件段,167.006,-1.9690000000000225,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False
rec_v1_hzh_2025_09_27_19_33_25_0007,hzh,2025_09_27_19_33_25,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_33_25_vehicle.csv,7,179.836,182.33,2.494,181.285,180.886,179.996,181.285,180.936,驾驶员先动,-0.8899999999999864,极强,2,4.0,4.0,1.4637001155247695,方向盘快速操作,正常,True,False,True,True,0.8,126.35820238095238,3.5802185714285715,0.1352573333333333,0.1808591666666666,0.0514039595238095,1.2344633809523808,6.255386303858605,0.0,0.9076428571428607,3.3786469047619048,177.836,184.33,middle_section,连续超车负荷事件段,179.855,-1.228000000000037,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False
rec_v1_hzh_2025_09_27_19_33_25_0008,hzh,2025_09_27_19_33_25,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_33_25_vehicle.csv,8,196.49,199.856,3.365999999999985,197.645,196.815,197.201,197.645,197.386,车辆先变化,0.3859999999999957,极强,5,4.0,4.0,2.458573811792285,方向盘快速操作,正常,True,False,True,True,0.8,130.4534642857143,4.973603333333333,0.2104508809523809,0.2974330952380952,0.070933019047619,1.9365632380952376,10.507158390021075,0.0,0.5835714285714175,3.408434761904762,194.49,201.856,fix_road,施工/维修变道/道路受限,196.7,-1.4730000000000132,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False
rec_v1_hzh_2025_09_27_19_33_25_0009,hzh,2025_09_27_19_33_25,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_33_25_vehicle.csv,9,210.025,215.881,5.8559999999999945,211.015,210.971,210.895,211.015,211.091,驾驶员先动,-0.0759999999999934,极强,3,4.0,4.0,1.6215619875629466,方向盘快速操作,正常,True,False,True,True,0.8,127.22259523809524,4.704327857142857,0.2052661904761904,0.2475760714285714,0.0653288666666666,1.546357619047619,6.9300374716595,0.1180923,7.434428571428569,3.4033390476190477,208.025,217.881,fix_road,施工/维修变道/道路受限,209.819,-3.1340000000000146,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False
rec_v1_hzh_2025_09_27_19_33_25_0010,hzh,2025_09_27_19_33_25,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_33_25_vehicle.csv,10,220.106,230.271,10.164999999999992,221.26,221.25,221.09,221.26,226.621,驾驶员先动,-0.1599999999999966,极强,5,4.0,4.0,4.0,方向盘快速操作,正常,True,False,True,True,0.8,115.62283333333332,7.001625714285714,0.276704619047619,0.3732943333333333,0.0977509976190476,3.757256190476191,17.23229092972305,0.0,23.592809523809507,3.3510376190476188,218.106,232.271,fix_road,施工/维修变道/道路受限,225.605,0.4165000000000134,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False
rec_v1_hzh_2025_09_27_19_33_25_0012,hzh,2025_09_27_19_33_25,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_33_25_vehicle.csv,12,269.546,284.786,15.240000000000007,271.315,271.301,275.151,271.315,275.451,车辆先变化,3.850000000000023,极强,5,4.0,4.0,4.0,方向盘快速操作,正常,False,True,True,True,1.0,95.2478380952381,9.263672857142856,0.4631305238095238,0.9387313095238096,0.1300337619047619,5.103703333333334,18.937383605446936,0.0,28.45450000000001,3.478308095238095,267.546,286.786,curve2|middle_section,弯道路段|连续超车负荷事件段,275.915,-1.2509999999999764,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False
rec_v1_hzh_2025_09_27_19_33_25_0013,hzh,2025_09_27_19_33_25,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_33_25_vehicle.csv,13,297.686,309.336,11.650000000000034,299.03,299.016,299.165,299.03,304.815,车辆先变化,0.1490000000000009,极强,5,4.0,4.0,3.690143012471225,方向盘快速操作,正常,True,False,True,True,0.8,119.74485714285714,8.924293809523808,0.3180564285714285,0.7712064761904762,0.0888635809523809,3.854223809523809,15.770491383213534,0.0,10.094285714285704,3.4234352380952378,295.686,311.336,curve2,弯道路段,298.2,-5.310999999999979,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False
rec_v1_hzh_2025_09_27_19_33_25_0014,hzh,2025_09_27_19_33_25,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_33_25_vehicle.csv,14,325.1,333.226,8.125999999999976,325.97,325.376,325.266,325.97,326.346,驾驶员先动,-0.1099999999999568,极强,5,4.0,4.0,4.0,方向盘快速操作,正常,True,False,True,True,0.8,92.1828988095238,10.644887857142855,1.2194340476190475,1.6654664285714285,0.4759555952380952,4.139496666666666,22.371872789035084,0.2963269999999999,120.76607619047616,4.497738571428571,323.1,335.226,middle_section,连续超车负荷事件段,329.585,0.4219999999999686,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False
rec_v1_hzh_2025_09_27_19_33_25_0015,hzh,2025_09_27_19_33_25,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_33_25_vehicle.csv,15,335.796,356.48,20.684000000000022,337.496,337.481,337.915,337.496,338.17,车辆先变化,0.4340000000000259,极强,5,4.0,4.0,4.0,方向盘快速操作,正常,True,False,True,True,0.8,24.509810714285717,8.360666904761903,1.0162265,1.848397857142857,0.3581255,8.324469523809523,24.61566366238582,0.209464,44.92429,16.167396904761905,333.796,358.48,middle_section,连续超车负荷事件段,349.406,3.2679999999999723,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False
rec_v1_hzh_2025_09_27_19_33_25_0016,hzh,2025_09_27_19_33_25,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_33_25_vehicle.csv,16,377.245,379.63,2.384999999999991,378.645,378.355,377.79,378.645,377.84,驾驶员先动,-0.5649999999999977,极强,2,4.0,4.0,1.4111999999999998,方向盘快速操作,正常,True,False,True,True,0.8,121.3565238095238,3.6542845238095234,0.1551188809523809,0.2402761666666666,0.0510135857142857,1.2601485476190477,5.9573296405690845,0.1711199999999999,7.322428571428588,3.3712207142857142,375.245,381.63,stop,前向急停,379.4,0.9624999999999772,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False
rec_v1_hzh_2025_09_27_19_33_25_0022,hzh,2025_09_27_19_33_25,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_33_25_vehicle.csv,22,487.7,507.046,19.346000000000004,494.89,492.521,494.655,494.89,496.116,车辆先变化,2.1339999999999577,极强,4,4.0,4.0,1.5689408073304754,方向盘快速操作,正常,False,True,True,True,1.0,100.20391666666666,5.372197619047618,0.201516,0.1936792142857142,0.0761576547619047,2.082436261904762,6.70515137195385,0.0,7.963304761904766,3.470555476190476,485.7,509.046,differentmu_road,低附着路段,492.173,-5.199999999999989,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False
rec_v1_hzh_2025_09_27_19_33_25_0023,hzh,2025_09_27_19_33_25,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_33_25_vehicle.csv,23,510.296,515.901,5.604999999999961,510.315,510.301,512.35,510.315,512.491,车辆先变化,2.049000000000035,极强,2,4.0,4.0,1.3749898136108587,方向盘快速操作,可能切在事件中段,True,False,True,True,0.8,111.74145238095238,3.442045238095238,0.1219492857142857,0.1627457142857142,0.047800119047619,1.4582060952380953,5.8762668368874005,0.0,4.778738095238083,3.4120221428571424,508.296,517.901,differentmu_road,低附着路段,510.351,-2.747499999999945,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False
rec_v1_hzh_2025_09_27_19_33_25_0024,hzh,2025_09_27_19_33_25,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_33_25_vehicle.csv,24,520.205,523.15,2.9449999999999363,521.58,521.57,521.405,521.58,521.626,驾驶员先动,-0.1650000000000773,极强,5,4.0,4.0,2.378521414673642,方向盘快速操作,正常,True,False,True,True,0.8,110.64216666666664,4.9846642857142855,0.2157491666666666,0.2676019285714286,0.0691572809523809,2.069978095238095,10.1650400399467,0.0,4.584333333333333,3.3201423809523805,518.205,525.15,,,527.501,5.823499999999967,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False
rec_v1_hzh_2025_09_27_19_44_05_0002,hzh,2025_09_27_19_44_05,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_44_05_vehicle.csv,2,52.645,58.91,6.2649999999999935,52.655,52.65,54.07,52.655,55.27,车辆先变化,1.4200000000000017,极强,5,4.0,4.0,4.0,方向盘快速操作,可能切在事件中段,True,False,True,True,0.8,126.65579411764703,7.534271470588234,0.3628310294117647,0.5743048235294117,0.1001354176470588,3.9209641176470575,9.1232378200663,0.0,10.521029411764715,3.418296470588235,50.645,60.91,middle_section,连续超车负荷事件段,55.62,-0.1575000000000059,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False
rec_v1_hzh_2025_09_27_19_44_05_0003,hzh,2025_09_27_19_44_05,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_44_05_vehicle.csv,3,81.77,92.03,10.260000000000003,83.045,82.07,82.555,83.045,90.405,车辆先变化,0.4850000000000136,极强,5,4.0,4.0,4.0,方向盘快速操作,正常,True,False,True,True,0.8,110.0447794117647,6.639553529411765,0.3089582352941176,0.4523890588235294,0.0916348,3.3570658823529413,9.546226920417892,0.1575119999999999,16.183235294117637,3.3661244117647056,79.77,94.03,curve1,弯道路段,88.4,1.5,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False
rec_v1_hzh_2025_09_27_19_44_05_0004,hzh,2025_09_27_19_44_05,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_44_05_vehicle.csv,4,128.805,145.645,16.840000000000003,130.68,130.16,129.165,130.68,133.275,驾驶员先动,-0.9950000000000044,极强,5,4.0,4.0,4.0,方向盘快速操作,正常,True,True,True,True,0.8,87.34256029411765,13.5788,0.4763764411764705,1.085621176470588,0.3188464705882353,5.121692352941176,12.522378200692067,0.179765,45.15943823529412,17.872262941176473,126.805,147.645,curve1,弯道路段,134.03,-3.1950000000000216,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False
rec_v1_hzh_2025_09_27_19_44_05_0005,hzh,2025_09_27_19_44_05,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_44_05_vehicle.csv,5,159.855,170.84,10.985000000000014,160.98,160.96,160.79,160.98,160.89,驾驶员先动,-0.1700000000000159,极强,5,4.0,4.0,1.572117425301972,方向盘快速操作,正常,True,False,True,True,0.8,113.19282352941175,4.629673529411765,0.1766360588235294,0.1770410882352941,0.0661994676470588,2.087879705882353,3.1553269550181744,0.0,11.373294117647047,3.414357352941176,157.855,172.84,middle_section,连续超车负荷事件段,169.21,3.8625000000000114,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False
rec_v1_hzh_2025_09_27_19_44_05_0006,hzh,2025_09_27_19_44_05,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_44_05_vehicle.csv,6,176.15,178.87,2.719999999999999,177.42,176.465,177.08,177.42,177.32,车辆先变化,0.6150000000000091,极强,3,4.0,4.0,2.341470053969047,方向盘快速操作,正常,True,False,True,True,0.8,124.1219411764706,4.336480588235294,0.188550794117647,0.2824091764705882,0.060148544117647,1.9493234411764704,4.699460394465946,0.0,0.8585882352941212,3.3580797058823526,174.15,180.87,middle_section,连续超车负荷事件段,177.635,0.125,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False
rec_v1_hzh_2025_09_27_19_44_05_0008,hzh,2025_09_27_19_44_05,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_44_05_vehicle.csv,8,190.345,197.205,6.860000000000014,191.215,191.21,191.085,191.215,193.56,驾驶员先动,-0.125,极强,4,4.0,4.0,4.0,方向盘快速操作,正常,True,False,True,True,0.8,129.54029411764705,4.431539117647059,0.2457003529411764,0.2529229117647058,0.0629266882352941,1.8730663529411764,9.009074792385777,0.289833,13.789294117647046,3.400817058823529,188.345,199.205,fix_road,施工/维修变道/道路受限,193.1,-0.6750000000000114,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False
rec_v1_hzh_2025_09_27_19_44_05_0009,hzh,2025_09_27_19_44_05,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_44_05_vehicle.csv,9,218.525,229.82,11.294999999999987,219.945,218.93,219.24,219.945,227.89,车辆先变化,0.3100000000000023,极强,5,4.0,4.0,4.0,方向盘快速操作,正常,True,False,True,True,0.8,107.4313088235294,6.29023794117647,0.3205340588235293,0.4486547647058824,0.0875966558823529,3.831911176470588,8.06109861592485,0.2121109999999999,23.62987647058823,3.393978529411765,216.525,231.82,fix_road,施工/维修变道/道路受限,227.015,2.8424999999999727,core_extreme,核心极限样本,车辆动态强且驾驶员转向明显,多输出轨迹预测,,,False,False,保留为主训练候选,用户已初步复核，核心/保守弱操作/次级样本整体可保留,True,False,False
