instability_event_uid,dataset_candidate_version,subject,session_stamp,vehicle_raw_relative_path,vehicle_raw_absolute_path,vehicle_raw_sha256,anchor_time_rel_s,event_start_rel_s,event_end_rel_s,event_duration_s,instability_anchor_source,instability_role,ay_seed_count,roll_rate_seed_count,merged_seed_count,source_event_uids,source_event_types,source_event_levels,max_source_anchor_value,max_source_peak_score,vehicle_read_status,vehicle_read_error,event_index_in_session,review_point_count,event_point_count,peak_abs_ay_window,signed_peak_ay_window,peak_abs_ay_event,peak_abs_roll_rate_window,peak_abs_yaw_rate_window,lateral_distance_range_window,peak_abs_curvature_window,median_speed_kmh_window,steering_baseline_pre1s,steering_delta_peak_post3s,steering_signed_delta_peak_post3s,instability_review_score,codex_recommended_decision,causal_setting,leakage_note,old_v400_near_count,old_v400_overlap_count,old_v400_primary_count,old_v400_active_count,old_v400_max_primary_score,old_v400_max_trigger_score,old_v400_max_level_rank,old_v400_max_level,old_v400_road_type_mode,old_v400_phase_mode,old_v400_min_abs_anchor_gap_s,old_v400_nearest_event_uid,road_design_map_status,road_design_module_name,road_design_instance_name,road_design_s,road_design_curvature,road_design_nearest_dist_m,road_design_vehicle_time_gap_s,road_design_mapping_reliability,road_design_risk_class,manual_label_count,manual_label_decision_mode,manual_label_anchor_rel_s,manual_label_start_rel_s,manual_label_end_rel_s,manual_label_confidence_max,manual_label_match_type,road_guided_instability_score,road_guided_recommended_decision,road_guided_decision_reasons
vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000179435,vehicle_instability_all_raw_rescreen_v0_1,hzh,2025_09_26_20_50_27,原始车辆数据/hzh/Entity_Recording_2025_09_26_20_50_27_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_20_50_27_vehicle.csv,70145aac303ef29c2fc4760ca0b819dd5240b13b5c685826daece1d0713c8c33,179.435,179.435,179.62,0.185,all_raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,1,1,allraw_nonsteering_seed__hzh__2025_09_26_20_50_27__00011,roll_rate,weak,0.053932,1.078637,ok,,7,2601,38,2.0438,2.0438,0.899655,0.095324,0.082105,2.021889,0.0001597,103.899,-0.260054,0.395841,0.395841,29.32,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,0,0,0,0.859801,13.439333,1,weak,straight,secondary,3.53,old_v400_context__hzh__2025_09_26_20_50_27__00018,ok,middle_section,section3,4670.57442,0.0,279.112887,0.0,low,design_regular_road,0,none,,,,,nearest_or_exact,30.91,hybrid_reject_low_evidence,base_dynamic_score=29.32; ay_support=+0.1; old_v400_nearby=+1.5
vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000182485,vehicle_instability_all_raw_rescreen_v0_1,hzh,2025_09_26_20_50_27,原始车辆数据/hzh/Entity_Recording_2025_09_26_20_50_27_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_20_50_27_vehicle.csv,70145aac303ef29c2fc4760ca0b819dd5240b13b5c685826daece1d0713c8c33,182.485,182.485,183.52,1.035,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__hzh__2025_09_26_20_50_27__00012,roll_rate,medium,0.095324,1.906485,ok,,8,2601,208,4.62329,4.62329,2.0438,0.139598,0.170127,2.45738,0.0,103.121,-0.219213,0.334754,-0.334754,57.87,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,2,1,0,1,1.774664,14.312,2,medium_active,straight,secondary,0.48,old_v400_context__hzh__2025_09_26_20_50_27__00018,ok,middle_section,section3,4760.57442,-0.0,279.361921,0.0,low,design_regular_road,0,none,,,,,nearest_or_exact,76.12,hybrid_accept_medium,base_dynamic_score=57.87; ay_support=+5.2; yaw_rate_support=+5; old_v400_nearby=+3.0; old_v400_active=+5
vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000186415,vehicle_instability_all_raw_rescreen_v0_1,hzh,2025_09_26_20_50_27,原始车辆数据/hzh/Entity_Recording_2025_09_26_20_50_27_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_20_50_27_vehicle.csv,70145aac303ef29c2fc4760ca0b819dd5240b13b5c685826daece1d0713c8c33,186.415,186.415,194.125,7.71,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__hzh__2025_09_26_20_50_27__00013,ay,strong,4.62329,3.556377,ok,,9,2601,1543,4.62329,4.62329,4.62329,0.175237,0.170127,3.04205,0.0,100.912,-0.204727,0.914378,0.914378,63.22,auto_accept_instability_medium,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,2,2,1,2,3.060588,27.227333,2,medium_active,straight,secondary,0.415,old_v400_context__hzh__2025_09_26_20_50_27__00019,ok,middle_section,section3,4872.57442,0.0,281.753611,0.0,low,design_regular_road,1,manual_adjusted,186.645,186.645,192.16,4.0,nearest_within_1s,94.96,manual_confirmed_accept,base_dynamic_score=63.22; ay_support=+5.2; yaw_rate_support=+5; lateral_support=+0.7; post_steering_response=+1.9; multi_second_dynamic_episode=+4; old_v400_nearby=+3.0; old_v400_primary=+5; old_v400_active=+5; old_primary_score=+1.9; manual_calibration_label=manual_adjusted
vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000198845,vehicle_instability_all_raw_rescreen_v0_1,hzh,2025_09_26_20_50_27,原始车辆数据/hzh/Entity_Recording_2025_09_26_20_50_27_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_20_50_27_vehicle.csv,70145aac303ef29c2fc4760ca0b819dd5240b13b5c685826daece1d0713c8c33,198.845,198.845,207.705,8.86,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,3,3,3,allraw_nonsteering_seed__hzh__2025_09_26_20_50_27__00014;allraw_nonsteering_seed__hzh__2025_09_26_20_50_27__00015;allraw_nonsteering_seed__hzh__2025_09_26_20_50_27__00016,roll_rate;roll_rate;roll_rate,strong;medium;weak,0.185692,3.713833,ok,,10,2601,1773,3.65287,3.65287,3.65287,0.185692,0.141174,2.091743,0.0,99.6344,-0.080983,0.712967,-0.712967,56.68,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,1,1,2.112511,14.835667,2,medium_active,straight,primary,0.855,old_v400_context__hzh__2025_09_26_20_50_27__00021,ok,middle_section,section3,5216.57442,0.0,281.969483,0.0,low,design_regular_road,1,manual_adjusted,198.573,198.573,204.233,4.0,nearest_within_1s,82.9,manual_confirmed_accept,base_dynamic_score=56.68; ay_support=+3.3; yaw_rate_support=+5; post_steering_response=+1.1; multi_second_dynamic_episode=+4; old_v400_nearby=+1.5; old_v400_primary=+5; old_v400_active=+5; old_primary_score=+1.3; manual_calibration_label=manual_adjusted
vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000221605,vehicle_instability_all_raw_rescreen_v0_1,hzh,2025_09_26_20_50_27,原始车辆数据/hzh/Entity_Recording_2025_09_26_20_50_27_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_20_50_27_vehicle.csv,70145aac303ef29c2fc4760ca0b819dd5240b13b5c685826daece1d0713c8c33,221.605,221.605,237.89,16.285,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__hzh__2025_09_26_20_50_27__00017,roll_rate,extreme,4.324405,86.488096,ok,,11,2601,3258,7.882988,-7.882988,14.155899,2.257655,0.206116,10.315719,0.0,102.111,-0.33615,1.184729,1.184729,89.93,auto_accept_instability_high,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,2,2,0,2,2.745234,36.884667,3,strong_active,straight,secondary,0.115,old_v400_context__hzh__2025_09_26_20_50_27__00023,ok,fix_road,fix_road,5867.199113,0.0,281.366577,0.0,low,design_special_event_segment,1,accept_candidate,221.46,221.46,237.89,4.0,nearest_within_1s,100.0,manual_confirmed_accept,base_dynamic_score=89.93; ay_support=+8.0; roll_rate_support=+8.0; yaw_rate_support=+5; lateral_support=+6.0; post_steering_response=+3.1; multi_second_dynamic_episode=+4; old_v400_nearby=+3.0; old_v400_active=+5; old_v400_strong=+4; old_primary_score=+1.7; design_special_segment=+4; manual_calibration_label=accept_candidate
vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000245880,vehicle_instability_all_raw_rescreen_v0_1,hzh,2025_09_26_20_50_27,原始车辆数据/hzh/Entity_Recording_2025_09_26_20_50_27_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_20_50_27_vehicle.csv,70145aac303ef29c2fc4760ca0b819dd5240b13b5c685826daece1d0713c8c33,245.88,245.88,251.355,5.475,all_raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,2,2,allraw_nonsteering_seed__hzh__2025_09_26_20_50_27__00018;allraw_nonsteering_seed__hzh__2025_09_26_20_50_27__00019,roll_rate;roll_rate,extreme;extreme,1.118453,22.369052,ok,,12,2601,1096,0.473924,-0.473924,0.473924,1.118453,0.115016,5.928445,0.0,7.83919,2.10591,0.15812,-0.15812,45.42,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,0,0,0,0,,,0,none,none,none,,,ok,fix_road,fix_road,6208.199113,-0.0,264.818484,0.0,low,design_special_event_segment,1,accept_candidate,245.88,245.88,250.165,4.0,nearest_within_1s,72.0,manual_confirmed_accept,base_dynamic_score=45.42; roll_rate_support=+7.5; lateral_support=+4.1; design_special_segment=+4; manual_calibration_label=accept_candidate
vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000267185,vehicle_instability_all_raw_rescreen_v0_1,hzh,2025_09_26_20_50_27,原始车辆数据/hzh/Entity_Recording_2025_09_26_20_50_27_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_20_50_27_vehicle.csv,70145aac303ef29c2fc4760ca0b819dd5240b13b5c685826daece1d0713c8c33,267.185,267.185,272.035,4.85,all_raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,2,2,allraw_nonsteering_seed__hzh__2025_09_26_20_50_27__00020;allraw_nonsteering_seed__hzh__2025_09_26_20_50_27__00021,roll_rate;roll_rate,extreme;extreme,1.766504,35.330074,ok,,13,2601,971,0.817223,-0.817223,0.817223,1.766504,0.029643,11.70677,0.0,6.91519,-0.124093,0.061436,0.061436,42.9,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,0,0,0,0,,,0,none,none,none,,,ok,fix_road,fix_road,6180.199113,0.0,284.71422,0.0,low,design_special_event_segment,1,accept_candidate,267.185,267.185,272.035,4.0,nearest_within_1s,72.0,manual_confirmed_accept,base_dynamic_score=42.90; roll_rate_support=+8.0; lateral_support=+6.0; design_special_segment=+4; manual_calibration_label=accept_candidate
vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000287635,vehicle_instability_all_raw_rescreen_v0_1,hzh,2025_09_26_20_50_27,原始车辆数据/hzh/Entity_Recording_2025_09_26_20_50_27_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_20_50_27_vehicle.csv,70145aac303ef29c2fc4760ca0b819dd5240b13b5c685826daece1d0713c8c33,287.635,287.635,291.475,3.84,all_raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,1,1,allraw_nonsteering_seed__hzh__2025_09_26_20_50_27__00022,roll_rate,extreme,1.861435,37.228693,ok,,14,2601,769,0.776239,-0.776239,0.776239,1.861435,0.131975,14.08108,0.0,9.77945,-1.22958,1.03586,-1.03586,46.68,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,0,0,0,0,,,0,none,none,none,,,ok,fix_road,fix_road,6173.199113,0.0,290.088632,0.0,low,design_special_event_segment,0,none,,,,,nearest_or_exact,72.12,hybrid_accept_medium,base_dynamic_score=46.68; roll_rate_support=+8.0; yaw_rate_support=+5; lateral_support=+6.0; post_steering_response=+2.4; design_special_segment=+4
vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000308410,vehicle_instability_all_raw_rescreen_v0_1,hzh,2025_09_26_20_50_27,原始车辆数据/hzh/Entity_Recording_2025_09_26_20_50_27_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_20_50_27_vehicle.csv,70145aac303ef29c2fc4760ca0b819dd5240b13b5c685826daece1d0713c8c33,308.41,308.41,309.205,0.795,all_raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,1,1,allraw_nonsteering_seed__hzh__2025_09_26_20_50_27__00023,roll_rate,extreme,0.555001,11.100011,ok,,15,2601,160,0.617132,0.617132,0.617132,0.555001,0.160559,2.008603,0.0,2.51395,4.14603,3.994884,-3.994884,38.53,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,2,2,1,2,5.375471,14.311333,4,extreme_active,straight,primary,0.715,old_v400_context__hzh__2025_09_26_20_50_27__00035,ok,fix_road,fix_road,6185.199113,-0.0,284.64488,0.0,low,design_special_event_segment,0,none,,,,,nearest_or_exact,66.59,hybrid_accept_medium,base_dynamic_score=38.53; roll_rate_support=+3.7; yaw_rate_support=+5; post_steering_response=+5.0; old_v400_nearby=+3.0; old_v400_primary=+5; old_v400_active=+5; old_v400_extreme=+6; old_primary_score=+3.4; design_special_segment=+4; low_speed_weak_dynamic=-12
vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000314900,vehicle_instability_all_raw_rescreen_v0_1,hzh,2025_09_26_20_50_27,原始车辆数据/hzh/Entity_Recording_2025_09_26_20_50_27_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_20_50_27_vehicle.csv,70145aac303ef29c2fc4760ca0b819dd5240b13b5c685826daece1d0713c8c33,314.9,314.9,315.3,0.4,all_raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,1,1,allraw_nonsteering_seed__hzh__2025_09_26_20_50_27__00024,roll_rate,extreme,0.48617,9.723406,ok,,16,2601,81,0.205956,-0.205956,0.156054,0.48617,0.031754,2.38816,0.0,0.551466,-1.90084,1.1561,-1.1561,13.89,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,0,0,0,0,,,0,none,none,none,,,ok,fix_road,fix_road,6186.199113,-0.0,285.536734,0.0,low,design_special_event_segment,0,none,,,,,nearest_or_exact,12.07,hybrid_reject_low_evidence,base_dynamic_score=13.89; roll_rate_support=+3.2; post_steering_response=+2.9; design_special_segment=+4; low_speed_weak_dynamic=-12
vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000318410,vehicle_instability_all_raw_rescreen_v0_1,hzh,2025_09_26_20_50_27,原始车辆数据/hzh/Entity_Recording_2025_09_26_20_50_27_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_20_50_27_vehicle.csv,70145aac303ef29c2fc4760ca0b819dd5240b13b5c685826daece1d0713c8c33,318.41,318.41,318.645,0.235,all_raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,1,1,allraw_nonsteering_seed__hzh__2025_09_26_20_50_27__00025,roll_rate,extreme,0.301183,6.023654,ok,,17,2601,48,0.205956,-0.205956,0.090807,0.48617,0.031754,2.38816,0.0,0.653664,-2.85169,3.030761,3.030761,14.87,reject_low_instability_evidence,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,0,0,0,0,,,0,none,none,none,,,ok,fix_road,fix_road,6186.199113,-0.0,284.643435,0.0,low,design_special_event_segment,0,none,,,,,nearest_or_exact,15.11,hybrid_reject_low_evidence,base_dynamic_score=14.87; roll_rate_support=+3.2; post_steering_response=+5.0; design_special_segment=+4; low_speed_weak_dynamic=-12
vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000337435,vehicle_instability_all_raw_rescreen_v0_1,hzh,2025_09_26_20_50_27,原始车辆数据/hzh/Entity_Recording_2025_09_26_20_50_27_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_20_50_27_vehicle.csv,70145aac303ef29c2fc4760ca0b819dd5240b13b5c685826daece1d0713c8c33,337.435,337.435,339.525,2.09,all_raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,2,2,allraw_nonsteering_seed__hzh__2025_09_26_20_50_27__00026;allraw_nonsteering_seed__hzh__2025_09_26_20_50_27__00027,roll_rate;roll_rate,extreme;extreme,0.521358,10.427168,ok,,18,2601,419,0.77042,-0.77042,0.745669,0.529991,0.171147,2.45588,0.0,9.12446,4.49038,4.171508,-4.171508,43.11,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,2,1,1,1,5.920063,41.54,4,extreme_active,straight,primary,1.405,old_v400_context__hzh__2025_09_26_20_50_27__00037,ok,fix_road,fix_road,6189.199113,0.0,284.919458,0.0,low,design_special_event_segment,0,none,,,,,nearest_or_exact,83.34,hybrid_accept_high,base_dynamic_score=43.11; roll_rate_support=+3.5; yaw_rate_support=+5; post_steering_response=+5.0; old_v400_nearby=+3.0; old_v400_primary=+5; old_v400_active=+5; old_v400_extreme=+6; old_primary_score=+3.7; design_special_segment=+4
vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000343610,vehicle_instability_all_raw_rescreen_v0_1,hzh,2025_09_26_20_50_27,原始车辆数据/hzh/Entity_Recording_2025_09_26_20_50_27_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_20_50_27_vehicle.csv,70145aac303ef29c2fc4760ca0b819dd5240b13b5c685826daece1d0713c8c33,343.61,343.61,344.39,0.78,all_raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,1,1,allraw_nonsteering_seed__hzh__2025_09_26_20_50_27__00028,roll_rate,extreme,0.529991,10.599816,ok,,19,2601,157,0.589318,0.589318,0.382757,0.529991,0.161853,1.465501,0.0,34.771,0.298102,0.791507,-0.791507,40.01,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,0,0,2.327791,6.578374,1,weak,straight,secondary,1.215,old_v400_context__hzh__2025_09_26_20_50_27__00038,ok,fix_road,fix_road,6211.199113,-0.0,285.429633,0.0,low,design_special_event_segment,0,none,,,,,nearest_or_exact,56.92,hybrid_accept_medium,base_dynamic_score=40.01; roll_rate_support=+3.5; yaw_rate_support=+5; post_steering_response=+1.4; old_v400_nearby=+1.5; old_primary_score=+1.5; design_special_segment=+4
vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000363010,vehicle_instability_all_raw_rescreen_v0_1,hzh,2025_09_26_20_50_27,原始车辆数据/hzh/Entity_Recording_2025_09_26_20_50_27_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_20_50_27_vehicle.csv,70145aac303ef29c2fc4760ca0b819dd5240b13b5c685826daece1d0713c8c33,363.01,363.01,370.105,7.095,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,2,2,2,allraw_nonsteering_seed__hzh__2025_09_26_20_50_27__00029;allraw_nonsteering_seed__hzh__2025_09_26_20_50_27__00030,roll_rate;ay,medium;medium,2.20648,2.183653,ok,,20,2601,1420,2.32614,-2.32614,2.32614,0.109183,0.098208,2.21816,0.0,99.7157,-0.142419,0.471588,0.471588,45.18,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,3,3,1,0,1.357711,16.638667,1,weak,straight,secondary,0.445,old_v400_context__hzh__2025_09_26_20_50_27__00039,ok,fix_road,fix_road,6592.199113,0.0,282.715184,0.0,low,design_special_event_segment,0,none,,,,,nearest_or_exact,63.42,hybrid_accept_medium,base_dynamic_score=45.18; ay_support=+0.7; post_steering_response=+0.1; multi_second_dynamic_episode=+4; old_v400_nearby=+4.5; old_v400_primary=+5; design_special_segment=+4
vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000374985,vehicle_instability_all_raw_rescreen_v0_1,hzh,2025_09_26_20_50_27,原始车辆数据/hzh/Entity_Recording_2025_09_26_20_50_27_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_20_50_27_vehicle.csv,70145aac303ef29c2fc4760ca0b819dd5240b13b5c685826daece1d0713c8c33,374.985,374.985,380.265,5.28,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__hzh__2025_09_26_20_50_27__00031,roll_rate,strong,0.153299,3.065988,ok,,21,2601,1057,3.62583,3.62583,3.62583,0.153299,0.141018,3.01364,2e-08,105.356,-0.26529,0.968832,0.968832,55.85,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,2,2,1,2,2.205431,15.940667,3,strong_active,straight,secondary,0.15,old_v400_context__hzh__2025_09_26_20_50_27__00042,ok,fix_road,fix_road,6926.199113,-0.0,282.127926,0.0,low,design_special_event_segment,1,manual_adjusted,374.496,374.496,378.471,4.0,nearest_within_1s,93.26,manual_confirmed_accept,base_dynamic_score=55.85; ay_support=+3.3; yaw_rate_support=+5; lateral_support=+0.6; post_steering_response=+2.2; multi_second_dynamic_episode=+4; old_v400_nearby=+3.0; old_v400_primary=+5; old_v400_active=+5; old_v400_strong=+4; old_primary_score=+1.4; design_special_segment=+4; manual_calibration_label=manual_adjusted
vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000394695,vehicle_instability_all_raw_rescreen_v0_1,hzh,2025_09_26_20_50_27,原始车辆数据/hzh/Entity_Recording_2025_09_26_20_50_27_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_20_50_27_vehicle.csv,70145aac303ef29c2fc4760ca0b819dd5240b13b5c685826daece1d0713c8c33,394.695,394.695,398.245,3.55,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,2,1,2,allraw_nonsteering_seed__hzh__2025_09_26_20_50_27__00032;allraw_nonsteering_seed__hzh__2025_09_26_20_50_27__00033,ay;roll_rate,weak;strong,1.45038,3.342643,ok,,22,2601,711,3.313,-3.313,3.313,0.167132,0.129903,2.57528,2e-08,128.008,-0.228813,0.754506,0.754506,53.85,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,1,1,1,1.553348,13.613333,2,medium_active,straight,primary,1.28,old_v400_context__hzh__2025_09_26_20_50_27__00044,ok,middle_section,section4,7563.25558,-0.0,279.038521,0.0,low,design_regular_road,1,manual_adjusted,394.826,394.826,399.688,4.0,nearest_within_1s,74.34,manual_confirmed_accept,base_dynamic_score=53.85; ay_support=+2.6; yaw_rate_support=+5; lateral_support=+0.1; post_steering_response=+1.3; old_v400_nearby=+1.5; old_v400_primary=+5; old_v400_active=+5; manual_calibration_label=manual_adjusted
vehicle_instability_allraw__hzh__2025_09_26_20_50_27__000400845,vehicle_instability_all_raw_rescreen_v0_1,hzh,2025_09_26_20_50_27,原始车辆数据/hzh/Entity_Recording_2025_09_26_20_50_27_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_20_50_27_vehicle.csv,70145aac303ef29c2fc4760ca0b819dd5240b13b5c685826daece1d0713c8c33,400.845,400.845,401.18,0.335,all_raw_vehicle_dynamic_onset_non_steering,instability_roll_only,0,1,1,allraw_nonsteering_seed__hzh__2025_09_26_20_50_27__00034,roll_rate,weak,0.071212,1.424241,ok,,23,2601,68,3.62521,3.62521,0.944285,0.168356,0.136056,2.23667,2e-08,131.597,-0.342608,0.402298,0.402298,42.96,needs_human_review,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,Full raw rescreen. Anchor is derived from non-steering vehicle dynamics (ay/roll_rate). Steering metrics are only response evidence and must not be used to define onset.,1,0,0,1,1.68602,14.195333,2,medium_active,straight,secondary,4.15,old_v400_context__hzh__2025_09_26_20_50_27__00045,ok,middle_section,section4,7783.25558,-0.0,282.003276,0.0,low,design_regular_road,0,none,,,,,nearest_or_exact,57.71,hybrid_accept_medium,base_dynamic_score=42.96; ay_support=+3.3; yaw_rate_support=+5; old_v400_nearby=+1.5; old_v400_active=+5
